id_licencia,emp_direccion
5210,URB. SAN LORENZO AV. AUGUSTO B. LEGUIA N 1100
5211,CHICLAYO AV. JOSE L. ORTIZ N 122
5212,URB. EL PARAISO AGUSTIN VALLEJOS ZAVALA N 345
5213,AV. MIGUEL DE CERVANTES N 300  LC - 116
5214,CHICLAYO CA. MANUEL MARIA IZAGA N 730  -  A
5215,URB. SAN LUIS AV. LUIS GONZALES N 1579 / A
5216,URB. SAN LUIS AV. LUIS GONZALES N 1579
5217,CHICLAYO CA VTE. DE LA VEGA N 886
5218,URB. CAMPODONICO  AV. QUIÑONES N 432
5219,CHICLAYO CA. VICENTE DE LA VEGA N 1057
5220,CALLE INSTRUCCION N 115 1 PISO URB. SAN LUIS
5221,CHICLAYO CA. TORRES PAZ N 415  OFIC. 203
5222,CHICLAYO AV. PEDRO RUIZ N 1764
5223,CHICLAYO CA. ALFONSO UGARTE N 765
5224,CHICLAYO AV. LUIS GONZALES N 511 - 01
5225,CA. VICENTE DE LA VEGA N 981
5226,URB. LA PARADA CARRETERA A LAMBAYEQUE MZ K
5227,URB. LAS BRISAS CA. POLONIA N 239
5228,CHICLAYO CA. SAENZ PEÑA N 1363
5229,CHICLAYO CA. LORA Y CORDERO N 800
5230,CHICLAYO CA. VICENTE DE LA VEGA N 653  INT. 302
5231,CHICLAYO CA. JUAN CUGLIEVAN 1000
5232,URB. SAN LUIS AV. ANGAMOS N 1020
5233,CHICLAYO CA. ELIAS AGUIRRE N° 241
5234,URB. EL PORVENIR AV. ANGAMOS N 620
5235,JUAN CUGLIEVAN N 1399 - CHICLAYO
5236,CHICLAYO CA. TORRES PAZ N 714
5237,P.J. DIEGO FERRE CA. FRANCISCO DE PAULA VIGIL N 395
5238,AV. MIGUEL DE CERVANTES N 300 C.C. REAL PLAZA CF - 04
5239,CHICLAYO CA. ARICA N 834 - B
5240,AV. LUIS GONZALES N 1576 URB. SAN LUIS
5241,URB. FEDERICO VILLARREAL CA. LOS CARTUCHOS N 120  2º PISO
5242,CHICLAYO AV. JOSE BALTA  N 1141 - 4 PISO
5243,CHICLAYO AV. JOSE BALTA N 1141 OFIC. 301
5244,CHICLAYO AV. LUIS GONZALES N 1476
5245,CHICLAYO AV. JOSE BALTA N 1141
5246,URB. SANTA VICTORIA AV. SANTA VICTORIA N 735  2º PISO
5247,CHICLAYO CA. ALFONSO UGARTE N 1259
5248,URB. SAN LUIS CA. EDUCACION N 173
5249,CHICLAYO CA. ARICA N 736
5250,P.J. JOSE OLAYA AV. SALAVERRY N 361
5251,RESID. LOS PINOS DE LA PLATA BLOCK COMERCIAL TDA. 104
5252,CHICLAYO CA. ELIAS AGUIRRE N 631  OFIC. 317
5253,CHICLAYO CA. JUAN FANNING N 121 - 151  TDA. F-116
5254,URB. EL PORVENIR AV. ANGAMOS N 263
5255,CHICLAYO CA. JOSE PARDO N 116
5256,CHICLAYO  AV. JOSE LEONARDO ORTIZ N480 - INT. 16
5257,CHICLAYO CA. TORRES PAZ N 717
5258,CHICLAYO AV. JOSE BALTA N 424  OF. 201
5259,URB. CAMPODONICO CA. LEONCIO PRADO N 1685
5260,CHICLAYO AV. LUIS GONZALES N 350
5261,CHICLAYO CA. JUAN CUGLIEVAN N 1182
5262,CHICLAYO CA. TORRES PAZ N 774
5263,AV. MIGUEL DE CERVANTES N 300 C.C. REAL PLAZA LC-142
5264,CHICLAYO CA. COLON N 168
5265,URB. SANTA VICTORIA CA. LA FLORIDA N 348
5266,CHICLAYO AV. JOSE BALTA N 1095
5267,CALLE LOS TUMBOS N 507 URB. SAN EDUARDO
5268,CHICLAYO AV. FRANCISCO BOLOGNESI N 751
5269,URB. PATAZCA CA. FRANCISCO CUNEO N 1082
5270,CHICLAYO AV. PEDRO RUIZ N 1055
5271,CHICLAYO CA. PEDRO RUIZ N 1054
5272,AVENIDA SESQUICENTENARIO N 640 URB. SANTA VICTORIA
5273,URB. PATAZCA AV. SALAVERRY N 595 - A
5274,URB. SAN LUIS CA. LOS ALUMNOS N 120
5275,"CHICLAYO, AV. PEDRO RUIZ N° 1033"
5276,URB. LOS PARQUES CA. LOS TULIPANES N 227
5277,URB. FEDERICO VILLARREAL CA. ARIZOLA N 340  2º PISO
5278,CHICLAYO AV. BALTA N 1480  INT. 5  AMBIENTE 3
5279,CHICLAYO AV. JOSE BALTA N 1659
5280,CHICLAYO CA. ELIAS AGUIRRE N 250 / INT. 17-19
5281,UPIS COIS AV. AUGUSTO B. LEGUIA N 311  2º PISO
5282,CHICLAYO CA. JUAN CUGLIEVAN N 969
5283,URB. LA PRIMAVERA CA. CARLOS HORNA N 168
5284,CHICLAYO CA. ALFONSO UGARTE N 639  INT. 02
5285,URB. CAFE PERU CA. RIO CHIRINOS N 186
5286,CHICLAYO AV. LUIS GONZALES N 400
5287,CALLE VICENTE RUSSO N 385 PUEBLO JOVEN JOSE OLAYA
5288,P.J. SANTA ROSA CA. INDEPENDENCIA N 167  2º PISO
5289,URB. SANTA VICTORIA AV. SESQUICENTENARIO N 597
5290,URB. LA PRIMAVERA CA. WILFREDO VALDIVIEZO N 170 2º PISO
5291,GALERIAS CUGLIEVAN 4 - B1
5292,URB. SANTA VICTORIA AV. SANTA VICTORIA N 627  2º PISO
5293,CHICLAYO CA. TENIENTE PINGLO N 174
5294,CHICLAYO CA. JUAN FANNING N 121 STAND 87
5295,CHICLAYO CA. ALFONSO UGARTE N 1338
5296,URB. SANTA LILA SANTA LILA  MZ. A  LOTE 21
5297,URB. LAS BRISAS CA. TEATRO N 233
5298,CHICLAYO AV. JOSE BALTA N 1795
5299,CHICLAYO CA. TACNA N 345
5300,CHICLAYO CA. ALFONSO UGARTE N 765
5301,CHICLAYO CA. COLON N 648
5302,AV. AUGUSTO B. LEGUIA N° 155
5303,CHICLAYO AV. LUIS GONZALES N 766  INT. 205
5304,LOS PINOS DE LA PLATA CENTRO COMERCIAL TIENDA N 01 (T-1)
5305,CHICLAYO CA. JOSE PARDO N 380
5306,CHICLAYO AV. JOSE BALTA N 1400 2 PISO/STAND 05
5307,URB. JOSE QUIÑONES GONZALES CA. JAEN N 162
5308,CALLE NICOLAS CUGLIEVAN N215 - CERCADO
5309,KM 4 CARRETERA CHICLAYO - POMALCA - SECTOR SAMAN
5310,P.J. JOSE OLAYA CA. AREQUIPA N 137
5311,P.J. MURO AV. VICTOR RAUL HAYA DE LA TORRE N 369
5312,URB. JARDINES DE SANTA ROSA CA. LAS MANDARINAS N 283
5313,CERCADO AV. FRANCISCO BOLOGNESI N 435
5314,URB. FEDERICO VILLARREAL CA. RACARRUMI N 198
5315,CHICLAYO CA. TORRES PAZ N 744  INT. 01
5316,URB. LAS BRISAS CA. TEATRO N 250
5317,CHICLAYO CA. MANUEL M. IZAGA N 654  2º PISO
5318,CHICLAYO CA. LEONCIO PRADO N 618
5319,RESIDENCIAL JOSE QUIÑONES AV. JUAN TOMIS S/N  LOTE 24
5320,CHICLAYO CA. ALFONSO UGARTE N 649
5321,URB. REMIGIO SILVA - AV. ZARUMILLA N° 343
5322,CHICLAYO CA. ELIAS AGUIRRE N 784
5323,URB. SAN MARTIN AV. QUIÑONES N 988
5324,URB. CAMPODONICO AV. JORGE CHAVEZ N 1001
5325,"CAMPODONICO, CA. TARAPACA N° 349"
5326,CHICLAYO CA. VICENTE DE LA VEGA N 881  INT. 111
5327,CHICLAYO CA. JUAN CUGLIEVAN N 899
5328,PJ. D. FERRE AV. M. DE CERVANTES N 300/MG-13 CC. R. PLAZA
5329,CHICLAYO CA. 8 DE OCTUBRE N 130
5330,CHICLAYO CA. JUAN CUGLIEVAN N 823
5331,CARRETERA A LAMBAYEQUE AV. PANAMERICANA NORTE Km 3
5332,URB. SAN MARTIN  AV. JOSE QUIÑONES GONZALES N 990
5333,PJ. SAGRADO CORAZON DE JESUS CA. LOS INCAS MZ. B- LOTE 11
5334,URB. QUIÑONES PSJE. REMOLINOS N 050
5335,URB. LA PRIMAVERA-I ETAPA CA. EDUARDO ORDOÑEZ N 110
5336,URB. PATAZCA CARRETERA PANAMERICANA NORTE N 199
5337,CHICLAYO GALERIAS NICOLAS CUGLIEVAN 31-B-1
5338,CHICLAYO VICENTE DE LA VEGA N 609
5339,URB. PATAZCA CA. JUAN BUENDIA N 520 - B
5340,CHICLAYO AV. LUIS GONZALES N 398
5341,CHICLAYO CA. VICENTE DE LA VEGA N 844
5342,URB. SAN EDUARDO AV. VICTOR RAUL HAYA DE LA TORRE N 150
5343,CHICLAYO CA. VICENTE DE LA VEGA N 663
5344,"CHICLAYO, CA. SAN JOSE N° 755 - 759 / OF. 24"
5345,URB. SAN LORENZO AV. AUGUSTO B. LEGUIA N 1406
5346,CHICLAYO CA. ELIAS AGUIRRE N 830
5347,URB. LOS PARQUES CA. LAS MAGNOLIAS N 415
5348,CHICLAYO AV. SAENZ PEÑA N 1484
5349,CHICLAYO CA. JUAN CUGLIEVAN N 685 - 691
5350,URB. FCO. VILLARREAL AV. ANDRES A. CACERES N 750 / INT. C
5351,CHICLAYO CA. ARICA N 1044
5352,CHICLAYO CA. SAN JOSE N 946
5353,"URB. SANTA VICTORIA, AV. MIGUEL GRAU N° 1132"
5354,CHICLAYO CA. 7 DE ENERO N 1825
5355,URB. MIRAFLORES CA. CANAAN N 136
5356,URB. PATAZCA AV. SALAVERRY N 232
5357,URB. SAN LORENZO CA. LOS LABRADORES N 132
5358,CHICLAYO AV. JOSE BALTA N 679 INT 05
5359,C.C. REAL PLAZA AV. M. DE CERVANTES N 300  TDA. 13
5360,URB. LA PRIMAVERA CA. LUIS CASTILLA N 240
5361,URB. LA PRIMAVERA CA. VICTOR FONSECA N 112
5362,URB. EL INGENIERO MZ. N  LOTE 4
5363,URB. LA PRIMAVERA CA. LUIS CASTILLA N  169
5364,URB. SAN JUAN CA. MANCO CAPAC N 521
5365,CALLE JUAN DEZA GIL N 235 - URBANIZACIÓN  LA PRIMAVERA
5366,P.J. SUAZO AV. JORGE CHAVEZ N 168
5367,URB. QUIÑONES AV. JUAN TOMIS STACK N 494
5368,AVENIDA JORGE CHÁVEZ N 1313 - URB. CAMPODÓNICO
5369,CHICLAYO AV. LEONARDO ORTIZ N 445  2º PISO
5370,CHICLAYO AV. SALAVERRY N 109  INT. 201
5371,URB. SANTA VICTORIA AV. LIBERTAD N 705
5372,CHICLAYO AV. LUIS GONZALES N 776  2º PISO
5373,AV. JOSE BALTA N 1365
5374,LA PRIMAVERA/IV ETAPA FLORENCIO MORI ROCHA N 149
5375,CHICLAYO CA. MANUEL MARIA IZAGA N 220
5376,CHICLAYO AV. JOSE BALTA N 029
5377,URB. MIRAFLORES I CA. GETSEMANI MZ B / LOTE 41
5378,CALLE COIS N 696 - UPIS COIS
5379,URB. LA PRIMAVERA III ETAPA CA. DEMETRIO CORAL N 239
5380,URB. MIRAFLORES AV. PANAMERICANA NORTE N 780 
5381,UPIS COIS AV. ANGAMOS N 1220
5382,URB. MIRAFLORES I ETAPA PANAMERICANA NORTE N 790
5383,CHICLAYO CA. ELIAS AGUIRRE N 311 - A
5384,CHICLAYO CA. ELIAS AGUIRRE N 377
5385,CHICLAYO CA. ELIAS AGUIRRE N 305
5386,CHICLAYO CA. COIS N 636
5387,CHICLAYO CA. COLON N 679  OF. 301
5388,AV. PACIFICO N 515 P.J. 9 DE OCTUBRE
5389,URB. FELIPE S. SALAVERRY CA. JORGE ARROSPIDE N 145
5390,CHICLAYO CA. MANUEL M. IZAGA N 621  1º PISO
5391,CHICLAYO AV. LUIS GONZALES N 675
5392,URB. EL PORVENIR PSJE. SAN MIGUEL N 251
5393,URB. QUIÑONES CA. IQUITOS N 253
5394,CHICLAYO CA. JUAN CUGLIEVAN N 1475
5395,URB. MIRAFLORES I ETAPA C. LAMBAYEQUE MZ. C / LOTE 08
5396,P.J. JOSE OLAYA CA. MANUEL ARTEAGA N 261
5397,CHICLAYO AV. FRANCISCO BOLOGNESI N 536
5398,CHICLAYO AV. BALTA N 1305 - 1315 Y PEDRO RUIZ N 991
5399,CHICLAYO CA. ELIAS AGUIRRE N 830  OFIC. 501
5400,"CHICLAYO, AV. BALTA N° 1480 - TDA. 207"
5401,AV. BALTA CDRA. 15  TDA. 15  COLISEO CERRADO 
5402,CHICLAYO CA. MANUEL MARIA IZAGA N 542 - 2º 3º 4º PISO
5403,URB. MIRAFLORES I ETAPA MZ. H / LOTE 12
5404,CHICLAYO CA. LORA Y CORDERO N 625
5405,URB. SAN ISIDRO CA. TALLAN N 295
5406,CONJ. HABIT. AUGUSTO B. LEGUIA BLOCK VII DPTO. 104
5407,CHICLAYO CA. TORRES PAZ N 547
5408,CALLE LAS AMERICAS N 103  URB. SAN LORENZO
5409,CHICLAYOCA. 7 DE ENERO N 1657 / STAND 103
5410,URB. LA PRIMAVERA CA. VICTOR FONSECA RIOS N 290
5411,CHICLAYO CA. JUAN FANNING N 374
5412,PJ. ZAMORA CA. NAZARETH N 660
5413,P.J. TUPAC AMARU AV. BELAUNDE N 378
5414,CHICLAYO AV. FRANCISCO BOLOGNESI N 1145
5415,URB. MIRAFLORES-I ETAPA CA. JUDA MZ. E-LOTE8
5416,URB. PATAZCA AV. EUFEMIO LORA Y LORA N 545
5417,P.J. SANTA ROSA AV. LORA Y LORA N 1099
5418,CHICLAYO CA. MANUEL M. IZAGA N 740  INT. 102
5419,URB. QUIÑONES CA. BAGUA N 152
5420,URB. MIRAFLORES JR.  CUZCO N 421
5421,CHICLAYO CA. SAN JOSE N 539
5422,URB. PATAZCA AV. LORA Y LORA N 449
5423,AV. JUAN TOMIS STACK S/N LOTE 29 RESIDENCIAL QUIÑONEZ
5424,CHICLAYO CA. LEONCIO PRADO N 1253
5425,URB. MIRAFLORES JR. CUZCO MZ C LOTE 19
5426,CHICLAYO CA. VICENTE DE LA VEGA N 873  4º PISO
5427,URB. LOS PARQUES CA. LAS MAGNOLIAS N 568
5428,P.J. SAN MARTIN AV. MIGUEL GRAU N 289
5429,URB. QUIÑONES  AV. PACIFICO N 506
5430,URB. LA PRIMAVERA CA. VICTOR FONSECA N 273
5431,CHICLAYO CA. TORRES PAZ N 736
5432,URB. SAN LORENZO CA. FERREÑAFE N 116 / TDA. 04
5433,URB. JARDINES DE SANTA ROSA MZ. B  LOTE 6
5434,"URB. SANTA VICTORIA, AV. GRAU N° 1290"
5435,P.J. TUPAC AMARU AV. F. BELAUNDE N 456
5436,URB. EL AMAUTA MZ. C  LOTE 1 
5437,URB. JARDINES DE SANTA ROSA PROLONGACIÓN PACASMAYO N 400
5438,URB. REMIGIO SILVA-5 ETAPA PSJE. ACAPULCO N 100
5439,CHICLAYO CA. ALFONSO UGARTE N 1675
5440,P.J. SAN ANTONIO  AV. HUMBOLT N 672
5441,URB. JOSE QUIÑONES GONZALES CA. NAPO N 305
5442,P.J. TUPAC AMARU AV. FERNANDO BELAUNDE N 360
5443,PJ. JOSE OLAYA AV. ELVIRA GARCIA Y GARCIA N 198-A
5444,P.J. JOSE OLAYA CA. MANUEL ARTEAGA N 225
5445,CHICLAYO AV. ARICA N 1028 -   STAND 45
5446,URB. FEDERICO VILLARREAL CA. JOSE HUAMAN N 129
5447,CHICLAYO CA. JUAN FANNING N 495 - 499
5448,PJ. TUPAC AMARU AV. FERNANDO BELAUNDE TERRY N 546
5449,URB. CAMPODONICO CA. LEONCIO PRADO N 1512
5450,CAMPODONICO CA. FRANCISCO ORELLANA N° 269
5451,CHICLAYO AV. SALAVERRY N 109  INT. 201
5452,CHICLAYO AV. GRAU N 395 - A
5453,URB. REMIGIO SILVA PSJE. MANUEL MARIA GALVEZ N 180
5454,CHICLAYO CA. MANUEL MARIA IZAGA N 328
5455,CHICLAYO CA. 7 DE ENERO N 1041
5456,PJ. JOSE OLAYA AV.  SANTIAGO SALAVERRY N 101
5457,URB. SAN EDUARDO CA. LA UNION N 230
5458,URB. MELITON CARBAJAL AV. ZARUMILLA N 409
5459,URB. LA FLORIDA MZ. H LOTE 5
5460,URB. SANTA VICTORIA CA. ALMIRANTE VILLAR N 161
5461,AV. VICTOR RAUL HAYA DE LA TORRE N 150  INT. 9
5462,URB. LOS ABOGADOS CA. CESAR VALLEJO MZ. L / LOTE 15
5463,URB. FEDERICO VILLARREAL AV. LIBERTAD N 682
5464,URB. SAN EDUARDO CA. LA FLORIDA N 815
5465,CHICLAYO AV. JOSE BALTA N 431
5466,URB. REMIGIO SILVA AV. ZARUMILLA N 117
5467,URB. EL  AMAUTA CA. EL  AMAUTA MZ. B LOTE 41
5468,CHICLAYO CA. JUAN CUGLIEVAN N 1349
5469,CHICLAYO AV. PEDRO RUIZ N 1149
5470,URB. SAN EDUARDO CA. 7 DE ENERO N 167
5471,P.J.  MURO CA. MIGUEL DE CERVANTES 300 / PC 153
5472,CHICLAYO JR. VIRGILIO DALLORSO N 165 - 167
5473,CHICLAYO CA. PEDRO RUIZ N 370
5474,URB. GUARDIA CIVIL IV ETAPA CA. FLORENCIO MORI N 120
5475,CALLE ALFREDO LAPOINT N 871 CHICLAYO
5476,URB. EL PORVENIR - CA. ANGAMOS N° 744
5477,CHICLAYO CA. JUAN FANNING N 121 / STAND C-44
5478,CHICLAYO CA. 7 DE ENERO N 1228
5479,CHICLAYO CA. ALFONSO UGARTE N 1434
5480,URB. SANTA VICTORIA CA. JACARANDAS N 323
5481,URB. SANTA VICTORIA AV. SESQUICENTENARIO N 442
5482,CHICLAYO CA. JUAN CUGLIEVAN N 1217
5483,CHICLAYO CA. 7 DE ENERO N 400
5484,"CHICLAYO, AV. JOSE BALTA N° 1355 - TIENDA 09"
5485,URB. SAN FELIPE MZ. H  LOTE 5
5486,URB. EL AMAUTA MZ. C - LOTE 02
5487,CALLE LAS ACACIAS N 042 - URBANIZACIÓN SANTA VICTORIA
5488,CHICLAYO AV. SAENZ PEÑA N 456
5489,URB. SAN JUAN CA. ANDALUCIA N 150 
5490,CHICLAYO CA. 7 DE ENERO N 1657 / STAND 34 - 35
5491,CHICLAYO CA. 7 DE ENERO N 1651 / STAND 007
5492,AAHH. AMPLIACION 4 DE NOVIEMBRE MZ T  LT 7
5493,CALLE AMAZONAS N° 198 - CERCADO DE CHICLAYO
5494,"CHICLAYO, CA. HEROES CIVILES N° 120"
5495, CALLE 7 DE ENERO N 121 URBANIZACIÓN SAN EDUARDO
5496,CHICLAYO CA. ARICA N 1028  STAND 42
5497,AMPL.CRUZ DEL PERDON CA. J. CARLOS MARIATEGUI MZ F L. 26A
5498,URB. SAN EDUARDO CA. LA FLORIDA N 814
5499,URB. SAN EDUARDO AV. 7 DE ENERO-SUR N 151
5500,CHICLAYO CA. 7 DE ENERO 1653 / STAND 38
5501,CHICLAYO CA. 7 DE ENERO 1653 / STAND 47- 48
5502,URB MIRAFLORES GETSEMANI MZ B / LOTE 40 
5503,CALLE VICENTE DE LA VEGA N 1098 CERCADO DE CHICLAYO
5504,CHICLAYO CA. LORA Y CORDERO N 689  OFIC. 305
5505,CHICLAYO AV. JOSE BALTA N 1400 / STAND 22
5506,URB. JOSE QUIÑONES GONZALES CA. RIO CHIRA N 092
5507,URB. SAN LORENZO CA. FERREÑAFE N 157
5508,CALLE EUGENIO MOYA N 152 CERCADO
5509,CHICLAYO CA. JUAN CUGLIEVAN N 1365  2º PISO - 201
5510,URB. FEDERICO VILLARREAL AV. LIBERTAD N 720
5511,PJ. ZAMORA AV. JOSE BALTA N 054 / 1º PISO 
5512,CHICLAYO AV. LUIS GONZALES N 1140  INT. 1-C
5513,CHICLAYO CA. FRANCISCO CABRERA N 130
5514,URB. FEDERICO VILLARREAL PJE. MADRE SELVA N265
5515,URB. MIRAFLORES JR. CUZCO N 499
5516,CHICLAYO AV. LUIS GONZALES N 1140 / A-1
5517,CHICLAYO AV. SAENZ PEÑA N 1228
5518,ELIAS AGUIRRE N457 STAND N2
5519,CHICLAYO AV. LUIS GONZALES N 434
5520,URB. LAS DELICIAS CA. LAS DELICIAS N 154
5521,URB. LA PRIMAVERA AV. BELAUNDE N 495
5522,CHICLAYO AV. JOSE BALTA N 1222
5523,CHICLAYO CA. 7 DE ENERO N 1651 / STAND 10
5524,CHICLAYO CA. JUAN FANNING N 121  STAND D-65
5525,CHICLAYO CA. MANUEL MARIA IZAGA N 704
5526,URB. MIRAFLORES - I ETAPA CA. JUDA MZ  F / LT 19
5527,CA. MANUEL GALVEZ N 240 - URB. REMIGIO SILVA
5528,URB. SAN EDUARDO CA. LA PLATA N 142
5529,CHICLAYO CA. ELIAS AGUIRRE N 413
5530,CHICLAYO AV. PEDRO RUIZ N 1100
5531,AMPLIACION TUPAC  AMARU CA. LIMATAMBO N 175 
5532,P. J. CHINO FRANCISCO BOLOGNESI N 1111
5533,URB. SANTA VICTORIA CA. ALMIRANTE VILLAR N 235
5534,CHICLAYO CA. JOSE PARDO N 330
5535,URB. SANTA VICTORIA CA. PACASMAYO N 130
5536,P.J. SANTO TORIBIO DE MOGROVEJO MZ K LOTE 14
5537,URB. QUIÑONES GONZALES AV.  ZARUMILLA N 412 - A
5538,URB. JOSE QUIÑONES GONZALES AV. ZARUMILLA N 412
5539,URB. REMIGIO SILVA PSJE. MANUEL MARIA GALVEZ N 235
5540,CHICLAYO CA. 7 DE ENERO N 1651 / STAND 13
5541,CHICLAYO CA. ELIAS AGUIRRE N 432
5542,URB. JOSE QUIÑONES GONZALES CA. IQUITOS N 167
5543,URB. QUIÑONES AV. TUMBES N 306
5544,CHICLAYO AV. SAENZ PEÑA N 1619
5545,URB. CAMPODONICO AV. MIGUEL GRAU N 230
5546,RES. LOS PINOS DE LA PLATA BLOCK K  DPTO. 302
5547,CHICLAYO AV. JOSE BALTA N 1158
5548,CALLE  ELIAS AGUIRRE N 431 OF. 02
5549,URB. SANTA VICTORIA CA. LOS FAIQUESN 188
5550,CHICLAYO AV. FRANCISCO BOLOGNESI N 914
5551,CHICLAYO CA. TORRES PAZ N 683 - INT. 304
5552,AV. E. LORA Y LORA  N 1260 - URB. LA PRIMAVERA I ETAPA
5553,CHICLAYO CA. ALFONSO UGARTE N 841
5554,RESIDENSIAL AUGUSTO B LEGUIA BLOCK 101 / DPTO 01
5555,PJ. TUPAC AMARU AV. FERNANDO BELAUNDE TERRY N 348
5556,CHICLAYO AV. JOSE BALTA N 1260 / 2 PISO
5557,URB. SANTA VICTORIA CA. LOS TUMBOS N 292
5558,CHICLAYO CA. LUIS GONZALES N 739
5559,URB. QUIÑONES CA. SARGENTO F. LORES N 044  1º PISO
5560,CHICLAYO CA. FRANCISCO CABRERA N 332
5561,URB. CHICLAYO CA.  JOSE DE LA TORRE UGARTE N 449
5562,URB. FEDERICO VILLARREAL PSJE. LLAUCANO N 103
5563,URB. LAS BRISAS CA. TEATRO N 207
5564,RESID. LOS PINOS DE LA PLATA BLOCK L   DPTO. 202
5565,URB. SAN EDUARDO CA. LA PLATA N 136
5566,URB. FEDERICO VILLARREAL CA. ARIZOLA N 121
5567,PJ. TUPAC AMARU AV. BELAUNDE N 372
5568,URB. LAS BRISAS CA. TEATRO N 137 
5569,CHICLAYO CA. SAN JOSE N 761
5570,URB. LA PRIMAVERA CA. JUAN RAMOS N 150
5571,URB. CIUDAD DEL CHOFER MZ. A LOTE 36 - PROLONGACION LEGUIA
5572,URB. LAS BRISAS CA. LA VERONICA N 102
5573,CHICLAYO AV BALTA N 098
5574,CHICLAYO CA. JOSE PARDO N 126
5575,URB. QUIÑONES AV. PACIFICO N 578
5576,URB. LAS BRISAS CA. MIRALOVERDE N 121
5577,CHICLAYO CA. ALFONSO UGARTE N 898
5578,URB. LAS BRISAS CA. NACIONALISMO N 530
5579,URB. REMIGIO SILVA PSJE. REMIGIO MORALES N 469
5580,P J. SANTA ROSA AV. JOSE EUFEMIO LORA Y LORA N 892
5581,AV. ZARUMILLA N 171 URB. REMIGIO SILVA
5582,URB. LAS BRISAS AV. NACIONALISMO N 504
5583,URB. FCO. VILLARREAL CA. ARIZOLA N 113
5584,URB. FCO. VILLARREAL CA. ARIZOLA N 340
5585,CHICLAYO CA. ELIAS AGUIRRE N 631 - INT. 212
5586,CHICLAYO CA. JUAN FANNING N 151 STAND D-66
5587,URB. ARTURO CABREJOS FALLA CA. LAS DIAMELAS N 285
5588,URB. JOSE QUIÑONES GONZALES CA. TIGRE N 229
5589,URB. QUIÑONES AV. TUMBESN 018
5590,URB. REMIGIO SILVA CA. VIVANCO N 209
5591,URB. JOSE QUIÑONES CA. TIGRE N 237
5592,URB. SANTA VICTORIA AV. GRAU N 635
5593,URB. LAS BRISAS CA. JUAN PABLO II N 568
5594,CHICLAYO  AV. PEDRO RUIZ N 1025 / STAND 05
5595,CHICLAYO CA. PEDRO RUIZ N 1025 / STAND 10
5596,CALLE VICTOR SANCHEZ RUIZ N 36 URB. LAS BRISAS
5597,PJ. SUAZO AV. JORGE CHAVEZ N 162
5598,PJ. SUAZO AV. MARISCAL NIETO N 598
5599,CHICLAYO AV. FRANCISCO BOLOGNESI N 1326
5600,URB. LAS BRISAS CA. SANTA CATALINA N 178
5601,CHICLAYO AV. JOSE BALTA N 1086
5602,URB. PATAZCA CA. LORETO N 215
5603,CHICLAYO CA. JUAN CUGLIEVAN N 1338
5604,CALLE MANUEL PARDO N 666 INT B URB. SAN LUIS CHICLAYO
5605,URB. LAS BRISAS CA. ARMANDO ALVA DIAZ N 195
5606,CHICLAYO CA. LORA Y CORDERO N 848-B
5607,CHICLAYO AV. SAENZ PEÑA N 1335
5608,URB. FCO. VILLARREAL CA. LOS CARTUCHOS N 165
5609,CHICLAYO CA. VICENTE DE LA VEGA N 1127
5610,URB. PATAZCA CA. JUAN BUENDIA N 520
5611,URB. LAS BRISAS CA. NACIONALISMO N 509
5612,P.J. TUPAC AMARU AV. FERNANDO BELAUNDE N 378
5613,P.J. JOSE OLAYA AV. SALAVERRY N 137
5614,CHICLAYO AV. PEDRO RUIZ N 1025
5615,CHICLAYO AV. MANUEL MARIA IZAGA N 238
5616,PJ. 9 DE OCTUBRE AV. EL EJERCITO S/N TIENDA 07
5617,URB. LAS BRISAS CA. TEATRO N 205
5618,URB. BANCARIOS AV. PANAMERICANA NORTE N 355
5619,URB. SANTA VICTORIA AV. LA MARINA N 647
5620,URB. FEDERICO VILLARREAL CA. LOS PETROGLIFOS N 130
5621,CHICLAYO CA. MANUEL MARIA IZAGA N 783 / 2 PISO
5622,P.J. JOSE OLAYA CA. TERESA FANNING N° 449
5623,URB. SANTA LILA MZ. C / LOTE 15
5624,RESIDENCIAL LURIN MZ. L  LOTE 09
5625,"URB. EL PARAISO, CA. TRINIDAD N° 170"
5626,CHICLAYO CA. LEONCIO PRADO N 443
5627,URB. FEDERICO VILLARREAL CA. RIO CHANCAY N 125 
5628,URB. SAN ISIDRO CA. CARLOS H. CABREJOS N 173
5629,CHICLAYO CA. JUAN FANNING N 155 / STAND 4 - 5
5630,URB. LOS LIBERTADORES CA. LA QUINUA N 117
5631,CHICLAYO CA. ELIAS AGUIRRE N 374  OF. 202
5632,CALLE MANUEL MARIA IZAGA N 445 CERCADO DE CHICLAYO
5633,"URB. SANTA VICTORIA, AV. LIBERTAD N° 500"
5634,CHICLAYO CA.COLON N 686  INT. 605
5635,CHICLAYO AV. FRANCISCO BOLOGNESI N 780
5636,URB. REMIGIO SILVA CA. LA PAZ N 150
5637,URB. LAS BRISAS PSJE. SANTA CATALINA N 150
5638,CHICLAYO CA. ALFREDO LAPOINT N 959
5639,CHICLAYO CA. HEROES CIVILES N 137 / STAND C-15
5640,P.J. JOSE OLAYA AV. ELVIRA GARCIA Y GARCIA N 273
5641,AV. BOLOGNESI N 1308 P.J. DIEGO FERRE
5642,URB. BANCARIOS CA. TUPAC AMARU N 245
5643,URB. SAN LUIS CA. COIS N 449
